taskId,type,product,team,startTime,endTime,duration,mechanics,shift,priority,dependencies,isLatePartTask,isReworkTask,isCritical,slackHours,Scenario,MaxLateness,TotalLateness,InstanceBased
Product E_1,Production,Product E,Mechanic Team 1,2025-08-22T06:00:00,2025-08-22T06:30:00,30,1,1st,1,[],False,False,False,505.2,baseline,-7,0,True
RW_410,Rework,Product A,Mechanic Team 3,2025-08-22T06:00:00,2025-08-22T07:40:00,100,2,1st,2,[],False,True,False,640.5,baseline,-7,0,True
RW_401,Rework,Product E,Mechanic Team 1,2025-08-22T06:00:00,2025-08-22T07:00:00,60,2,1st,3,[],False,True,False,659.95,baseline,-7,0,True
RW_404,Rework,Product D,Mechanic Team 3,2025-08-22T06:00:00,2025-08-22T06:30:00,30,1,1st,4,[],False,True,False,811.0,baseline,-7,0,True
RW_407,Rework,Product C,Mechanic Team 1,2025-08-22T06:00:00,2025-08-22T06:50:00,50,1,1st,5,[],False,True,False,817.45,baseline,-7,0,True
Product D_29,Production,Product D,Mechanic Team 5,2025-08-22T06:00:00,2025-08-22T06:40:00,40,1,1st,6,[],False,False,False,818.45,baseline,-7,0,True
Product C_58,Production,Product C,Mechanic Team 5,2025-08-22T06:00:00,2025-08-22T07:00:00,60,2,1st,7,[],False,False,False,833.5,baseline,-7,0,True
RW_408,Rework,Product C,Mechanic Team 1,2025-08-22T06:00:00,2025-08-22T06:40:00,40,1,1st,8,[],False,True,False,856.5,baseline,-7,0,True
Product D_26,Production,Product D,Mechanic Team 1,2025-08-22T06:00:00,2025-08-22T07:00:00,60,2,1st,9,[],False,False,False,863.7,baseline,-7,0,True
Product D_31,Production,Product D,Mechanic Team 1,2025-08-22T06:00:00,2025-08-22T06:30:00,30,1,1st,10,[],False,False,False,869.7,baseline,-7,0,True
RW_402,Rework,Product E,Mechanic Team 1,2025-08-22T06:00:00,2025-08-22T06:45:00,45,1,1st,11,[],False,True,False,904.5,baseline,-7,0,True
RW_405,Rework,Product D,Mechanic Team 3,2025-08-22T06:00:00,2025-08-22T07:15:00,75,2,1st,12,[],False,True,False,1000.5,baseline,-7,0,True
RW_QI_404,Quality Inspection,Product D,Quality Team 3,2025-08-22T06:30:00,2025-08-22T07:00:00,30,1,1st,13,[],False,False,False,812.0,baseline,-7,0,True
Product D_41,Production,Product D,Mechanic Team 1,2025-08-22T06:40:00,2025-08-22T07:00:00,20,1,1st,14,[],False,False,False,869.0333333333333,baseline,-7,0,True
Product D_44,Production,Product D,Mechanic Team 5,2025-08-22T06:45:00,2025-08-22T08:15:00,90,3,1st,15,[],False,False,False,895.75,baseline,-7,0,True
RW_QI_402,Quality Inspection,Product E,Quality Team 1,2025-08-22T06:45:00,2025-08-22T07:15:00,30,1,1st,16,[],False,False,False,905.25,baseline,-7,0,True
Product D_36,Production,Product D,Mechanic Team 1,2025-08-22T06:45:00,2025-08-22T08:15:00,90,3,1st,17,[],False,False,False,926.7,baseline,-7,0,True
Product C_61,Production,Product C,Mechanic Team 1,2025-08-22T06:50:00,2025-08-22T07:30:00,40,1,1st,18,[],False,False,False,791.6666666666666,baseline,-7,0,True
RW_QI_407,Quality Inspection,Product C,Quality Team 1,2025-08-22T06:50:00,2025-08-22T07:20:00,30,1,1st,19,[],False,False,False,818.1166666666667,baseline,-7,0,True
RW_QI_401,Quality Inspection,Product E,Quality Team 1,2025-08-22T07:00:00,2025-08-22T07:30:00,30,1,1st,20,[],False,False,False,660.45,baseline,-7,0,True
Product C_52,Production,Product C,Mechanic Team 1,2025-08-22T07:00:00,2025-08-22T08:30:00,90,3,1st,21,[],False,False,False,797.75,baseline,-7,0,True
Product C_QI_158,Quality Inspection,Product C,Quality Team 5,2025-08-22T07:00:00,2025-08-22T07:45:00,45,1,1st,22,[],False,False,False,851.25,baseline,-7,0,True
Product D_35,Production,Product D,Mechanic Team 3,2025-08-22T07:00:00,2025-08-22T07:50:00,50,1,1st,23,[],False,False,False,897.25,baseline,-7,0,True
Product D_46,Production,Product D,Mechanic Team 1,2025-08-22T07:00:00,2025-08-22T08:00:00,60,2,1st,24,[],False,False,False,928.7,baseline,-7,0,True
Product D_30,Production,Product D,Mechanic Team 3,2025-08-22T07:15:00,2025-08-22T08:15:00,60,2,1st,25,[],False,False,False,814.25,baseline,-7,0,True
RW_QI_408,Quality Inspection,Product C,Quality Team 1,2025-08-22T07:15:00,2025-08-22T07:45:00,30,1,1st,26,[],False,False,False,856.75,baseline,-7,0,True
RW_QI_405,Quality Inspection,Product D,Quality Team 3,2025-08-22T07:15:00,2025-08-22T07:45:00,30,1,1st,27,[],False,False,False,1000.75,baseline,-7,0,True
Product E_QI_101,Quality Inspection,Product E,Quality Team 1,2025-08-22T07:20:00,2025-08-22T08:05:00,45,1,1st,28,[],False,False,False,580.8666666666667,baseline,-7,0,True
Product C_55,Production,Product C,Mechanic Team 5,2025-08-22T07:20:00,2025-08-22T08:16:00,56,2,1st,29,[],False,False,False,820.4166666666666,baseline,-7,0,True
Product B_75,Production,Product B,Mechanic Team 1,2025-08-22T07:30:00,2025-08-22T08:00:00,30,1,1st,30,[],False,False,False,768.0,baseline,-7,0,True
RW_QI_410,Quality Inspection,Product A,Quality Team 3,2025-08-22T07:40:00,2025-08-22T08:10:00,30,1,1st,31,[],False,False,False,640.3333333333334,baseline,-7,0,True
Product C_50,Production,Product C,Mechanic Team 3,2025-08-22T07:40:00,2025-08-22T08:40:00,60,2,1st,32,[],False,False,False,747.8333333333334,baseline,-7,0,True
Product D_45,Production,Product D,Mechanic Team 3,2025-08-22T07:50:00,2025-08-22T08:40:00,50,1,1st,33,[],False,False,False,898.6666666666666,baseline,-7,0,True
Product D_QI_135,Quality Inspection,Product D,Quality Team 3,2025-08-22T07:50:00,2025-08-22T08:35:00,45,1,1st,34,[],False,False,False,911.9166666666666,baseline,-7,0,True
Product B_82,Production,Product B,Mechanic Team 1,2025-08-22T08:00:00,2025-08-22T09:00:00,60,2,1st,35,[],False,False,False,753.25,baseline,-7,0,True
Product B_QI_175,Quality Inspection,Product B,Quality Team 1,2025-08-22T08:00:00,2025-08-22T08:45:00,45,1,1st,36,[],False,False,False,779.5,baseline,-7,0,True
Product A_82,Production,Product A,Mechanic Team 1,2025-08-22T08:15:00,2025-08-22T09:15:00,60,2,1st,37,[],False,False,False,609.0,baseline,-7,0,True
Product B_79,Production,Product B,Mechanic Team 3,2025-08-22T08:15:00,2025-08-22T08:55:00,40,1,1st,38,[],False,False,False,780.0,baseline,-7,0,True
Product D_QI_130,Quality Inspection,Product D,Quality Team 3,2025-08-22T08:15:00,2025-08-22T09:00:00,45,1,1st,39,[],False,False,False,830.5,baseline,-7,0,True
Product D_QI_144,Quality Inspection,Product D,Quality Team 5,2025-08-22T08:15:00,2025-08-22T09:00:00,45,2,1st,40,[],False,False,False,932.75,baseline,-7,0,True
Product D_QI_136,Quality Inspection,Product D,Quality Team 1,2025-08-22T08:15:00,2025-08-22T09:00:00,45,2,1st,41,[],False,False,False,960.7,baseline,-7,0,True
Product D_56,Production,Product D,Mechanic Team 5,2025-08-22T08:15:00,2025-08-22T09:25:00,70,3,1st,42,[],False,False,False,960.75,baseline,-7,0,True
Product C_QI_155,Quality Inspection,Product C,Quality Team 5,2025-08-22T08:16:00,2025-08-22T09:01:00,45,1,1st,43,[],False,False,False,842.2333333333333,baseline,-7,0,True
Product C_QI_150,Quality Inspection,Product C,Quality Team 3,2025-08-22T08:40:00,2025-08-22T09:25:00,45,1,1st,44,[],False,False,False,767.5833333333334,baseline,-7,0,True
Product C_60,Production,Product C,Mechanic Team 3,2025-08-22T08:40:00,2025-08-22T10:10:00,90,3,1st,45,[],False,False,False,814.8333333333334,baseline,-7,0,True
Product B_QI_182,Quality Inspection,Product B,Quality Team 1,2025-08-22T09:00:00,2025-08-22T09:45:00,45,1,1st,46,[],False,False,False,772.0,baseline,-7,0,True
Product C_QI_152,Quality Inspection,Product C,Quality Team 1,2025-08-22T09:00:00,2025-08-22T09:45:00,45,2,1st,47,[],False,False,False,827.0,baseline,-7,0,True
Product D_55,Production,Product D,Mechanic Team 5,2025-08-22T09:00:00,2025-08-22T09:56:00,56,2,1st,48,[],False,False,False,962.75,baseline,-7,0,True
Product C_56,Production,Product C,Mechanic Team 5,2025-08-22T09:25:00,2025-08-22T10:35:00,70,3,1st,49,[],False,False,False,815.5833333333334,baseline,-7,0,True
Product D_QI_156,Quality Inspection,Product D,Quality Team 5,2025-08-22T09:25:00,2025-08-22T10:10:00,45,2,1st,50,[],False,False,False,980.5833333333334,baseline,-7,0,True
Product A_QI_182,Quality Inspection,Product A,Quality Team 1,2025-08-22T09:45:00,2025-08-22T10:30:00,45,1,1st,51,[],False,False,False,627.25,baseline,-7,0,True
Product B_78,Production,Product B,Mechanic Team 5,2025-08-22T09:56:00,2025-08-22T10:56:00,60,2,1st,52,[],False,False,False,770.5666666666667,baseline,-7,0,True
Product D_QI_155,Quality Inspection,Product D,Quality Team 5,2025-08-22T09:56:00,2025-08-22T10:41:00,45,1,1st,53,[],False,False,False,984.5666666666667,baseline,-7,0,True
Product C_QI_160,Quality Inspection,Product C,Quality Team 3,2025-08-22T10:10:00,2025-08-22T10:55:00,45,2,1st,54,[],False,False,False,839.8333333333334,baseline,-7,0,True
Product B_88,Production,Product B,Mechanic Team 5,2025-08-22T10:35:00,2025-08-22T12:35:00,120,3,1st,55,[],False,False,False,769.9166666666666,baseline,-7,0,True
Product C_QI_156,Quality Inspection,Product C,Quality Team 5,2025-08-22T10:35:00,2025-08-22T11:20:00,45,2,1st,56,[],False,False,False,835.4166666666666,baseline,-7,0,True
Product B_QI_178,Quality Inspection,Product B,Quality Team 5,2025-08-22T10:56:00,2025-08-22T11:41:00,45,1,1st,57,[],False,False,False,778.5666666666667,baseline,-7,0,True
Product A_88,Production,Product A,Mechanic Team 5,2025-08-22T12:35:00,2025-08-22T14:35:00,120,3,1st,58,[],False,False,False,623.9166666666666,baseline,-7,0,True
Product B_QI_188,Quality Inspection,Product B,Quality Team 5,2025-08-22T12:35:00,2025-08-22T13:20:00,45,2,1st,59,[],False,False,False,776.9166666666666,baseline,-7,0,True
Product C_68,Production,Product C,Mechanic Team 1,2025-08-22T14:00:00,2025-08-22T15:30:00,90,3,1st,60,[],False,False,False,825.5,baseline,-7,0,True
Product E_3,Production,Product E,Mechanic Team 2,2025-08-22T14:30:00,2025-08-22T14:50:00,20,1,2nd,61,[],False,False,False,564.95,baseline,-7,0,True
Product E_7,Production,Product E,Mechanic Team 2,2025-08-22T14:30:00,2025-08-22T15:00:00,30,1,2nd,62,[],False,False,False,624.2,baseline,-7,0,True
Product C_53,Production,Product C,Mechanic Team 6,2025-08-22T14:30:00,2025-08-22T15:10:00,40,1,2nd,63,[],False,False,False,763.25,baseline,-7,0,True
RW_409,Rework,Product B,Mechanic Team 2,2025-08-22T14:30:00,2025-08-22T15:50:00,80,2,2nd,64,[],False,True,False,776.0,baseline,-7,0,True
Product C_62,Production,Product C,Mechanic Team 6,2025-08-22T14:30:00,2025-08-22T15:30:00,60,2,2nd,65,[],False,False,False,790.25,baseline,-7,0,True
Product C_59,Production,Product C,Mechanic Team 6,2025-08-22T14:30:00,2025-08-22T15:00:00,30,1,2nd,66,[],False,False,False,792.75,baseline,-7,0,True
RW_403,Rework,Product D,Mechanic Team 2,2025-08-22T14:30:00,2025-08-22T16:00:00,90,2,2nd,67,[],False,True,False,809.5,baseline,-7,0,True
Product D_43,Production,Product D,Mechanic Team 2,2025-08-22T14:30:00,2025-08-22T15:00:00,30,1,2nd,68,[],False,False,False,825.75,baseline,-7,0,True
Product C_57,Production,Product C,Mechanic Team 6,2025-08-22T14:30:00,2025-08-22T14:50:00,20,1,2nd,69,[],False,False,False,826.25,baseline,-7,0,True
RW_406,Rework,Product C,Mechanic Team 2,2025-08-22T14:30:00,2025-08-22T16:30:00,120,3,2nd,70,[],False,True,False,848.0,baseline,-7,0,True
Product D_53,Production,Product D,Mechanic Team 6,2025-08-22T14:30:00,2025-08-22T15:10:00,40,1,2nd,71,[],False,False,False,907.25,baseline,-7,0,True
Product E_14,Production,Product E,Mechanic Team 2,2025-08-22T15:00:00,2025-08-22T16:30:00,90,3,2nd,72,[],False,False,False,661.95,baseline,-7,0,True
Product C_80,Production,Product C,Mechanic Team 6,2025-08-22T15:10:00,2025-08-22T17:10:00,120,4,2nd,73,[],False,False,False,838.3333333333334,baseline,-7,0,True
Product C_QI_162,Quality Inspection,Product C,Quality Team 6,2025-08-22T15:30:00,2025-08-22T16:15:00,45,1,2nd,74,[],False,False,False,820.5,baseline,-7,0,True
Product B_77,Production,Product B,Mechanic Team 2,2025-08-22T15:50:00,2025-08-22T16:40:00,50,1,2nd,75,[],False,False,False,769.9166666666666,baseline,-7,0,True
RW_QI_409,Quality Inspection,Product B,Quality Team 2,2025-08-22T15:50:00,2025-08-22T16:20:00,30,1,2nd,76,[],False,False,False,776.1666666666666,baseline,-7,0,True
RW_QI_403,Quality Inspection,Product D,Quality Team 2,2025-08-22T16:00:00,2025-08-22T16:30:00,30,1,2nd,77,[],False,False,False,809.5,baseline,-7,0,True
Product D_28,Production,Product D,Mechanic Team 2,2025-08-22T16:00:00,2025-08-22T17:30:00,90,3,2nd,78,[],False,False,False,818.0,baseline,-7,0,True
Product C_64,Production,Product C,Mechanic Team 2,2025-08-22T16:30:00,2025-08-22T18:30:00,120,3,2nd,79,[],False,False,False,784.5,baseline,-7,0,True
Product D_25,Production,Product D,Mechanic Team 2,2025-08-22T16:30:00,2025-08-22T17:20:00,50,1,2nd,80,[],False,False,False,811.5,baseline,-7,0,True
RW_QI_406,Quality Inspection,Product C,Quality Team 2,2025-08-22T16:30:00,2025-08-22T17:00:00,30,1,2nd,81,[],False,False,False,847.5,baseline,-7,0,True
Product B_80,Production,Product B,Mechanic Team 6,2025-08-22T17:10:00,2025-08-22T19:10:00,120,4,2nd,82,[],False,False,False,764.3333333333334,baseline,-7,0,True
Product C_QI_180,Quality Inspection,Product C,Quality Team 6,2025-08-22T17:10:00,2025-08-22T17:55:00,45,2,2nd,83,[],False,False,False,838.5833333333334,baseline,-7,0,True
Product D_33,Production,Product D,Mechanic Team 2,2025-08-22T17:20:00,2025-08-22T17:40:00,20,1,2nd,84,[],False,False,False,822.9166666666666,baseline,-7,0,True
Product D_QI_128,Quality Inspection,Product D,Quality Team 2,2025-08-22T17:30:00,2025-08-22T18:15:00,45,2,2nd,85,[],False,False,False,886.25,baseline,-7,0,True
Product C_QI_164,Quality Inspection,Product C,Quality Team 2,2025-08-22T18:30:00,2025-08-22T19:15:00,45,2,2nd,86,[],False,False,False,812.25,baseline,-7,0,True
Product A_80,Production,Product A,Mechanic Team 6,2025-08-22T19:10:00,2025-08-22T21:10:00,120,4,2nd,87,[],False,False,False,618.3333333333334,baseline,-7,0,True
Product B_QI_180,Quality Inspection,Product B,Quality Team 6,2025-08-22T19:10:00,2025-08-22T19:55:00,45,2,2nd,88,[],False,False,False,764.5833333333334,baseline,-7,0,True
Product A_QI_180,Quality Inspection,Product A,Quality Team 6,2025-08-22T21:10:00,2025-08-22T21:55:00,45,2,2nd,89,[],False,False,False,618.5833333333334,baseline,-7,0,True
Product A_81,Production,Product A,Mechanic Team 7,2025-08-22T23:00:00,2025-08-22T23:20:00,20,1,3rd,90,[],False,False,False,593.75,baseline,-7,0,True
Product A_83,Production,Product A,Mechanic Team 7,2025-08-22T23:00:00,2025-08-22T23:30:00,30,1,3rd,91,[],False,False,False,612.5,baseline,-7,0,True
Product A_87,Production,Product A,Mechanic Team 7,2025-08-22T23:00:00,2025-08-22T23:50:00,50,1,3rd,92,[],False,False,False,616.5,baseline,-7,0,True
Product E_15,Production,Product E,Mechanic Team 4,2025-08-22T23:00:00,2025-08-22T23:40:00,40,1,3rd,93,[],False,False,False,674.45,baseline,-7,0,True
Product B_81,Production,Product B,Mechanic Team 7,2025-08-22T23:00:00,2025-08-22T23:20:00,20,1,3rd,94,[],False,False,False,737.75,baseline,-7,0,True
Product B_83,Production,Product B,Mechanic Team 7,2025-08-22T23:00:00,2025-08-22T23:30:00,30,1,3rd,95,[],False,False,False,756.5,baseline,-7,0,True
Product B_87,Production,Product B,Mechanic Team 7,2025-08-22T23:00:00,2025-08-22T23:50:00,50,1,3rd,96,[],False,False,False,760.5,baseline,-7,0,True
Product D_32,Production,Product D,Mechanic Team 4,2025-08-22T23:00:00,2025-08-23T01:00:00,120,3,3rd,97,[],False,False,False,858.25,baseline,-7,0,True
Product D_42,Production,Product D,Mechanic Team 4,2025-08-22T23:00:00,2025-08-23T00:00:00,60,2,3rd,98,[],False,False,False,858.25,baseline,-7,0,True
Product D_27,Production,Product D,Mechanic Team 4,2025-08-22T23:00:00,2025-08-22T23:20:00,20,1,3rd,99,[],False,False,False,864.0,baseline,-7,0,True
Product A_85,Production,Product A,Mechanic Team 7,2025-08-22T23:20:00,2025-08-23T00:00:00,40,1,3rd,100,[],False,False,False,610.4166666666666,baseline,-7,0,True
Product B_85,Production,Product B,Mechanic Team 7,2025-08-22T23:20:00,2025-08-23T00:00:00,40,1,3rd,101,[],False,False,False,754.4166666666666,baseline,-7,0,True
Product D_QI_127,Quality Inspection,Product D,Quality Team 4,2025-08-22T23:20:00,2025-08-23T00:05:00,45,1,3rd,102,[],False,False,False,931.4166666666666,baseline,-7,0,True
Product A_89,Production,Product A,Mechanic Team 7,2025-08-22T23:30:00,2025-08-22T23:50:00,20,1,3rd,103,[],False,False,False,623.5,baseline,-7,0,True
Product B_89,Production,Product B,Mechanic Team 7,2025-08-22T23:30:00,2025-08-22T23:50:00,20,1,3rd,104,[],False,False,False,767.5,baseline,-7,0,True
Product E_QI_115,Quality Inspection,Product E,Quality Team 4,2025-08-22T23:40:00,2025-08-23T00:25:00,45,1,3rd,105,[],False,False,False,698.8333333333334,baseline,-7,0,True
Product D_54,Production,Product D,Mechanic Team 4,2025-08-22T23:40:00,2025-08-23T00:40:00,60,2,3rd,106,[],False,False,False,923.5833333333334,baseline,-7,0,True
Product A_QI_187,Quality Inspection,Product A,Quality Team 7,2025-08-22T23:50:00,2025-08-23T00:35:00,45,1,3rd,107,[],False,False,False,623.1666666666666,baseline,-7,0,True
Product B_QI_187,Quality Inspection,Product B,Quality Team 7,2025-08-22T23:50:00,2025-08-23T00:35:00,45,1,3rd,108,[],False,False,False,767.1666666666666,baseline,-7,0,True
Product A_94,Production,Product A,Mechanic Team 1,2025-08-25T06:00:00,2025-08-25T07:00:00,60,2,1st,109,[],False,False,False,563.25,baseline,-7,0,True
Product A_QI_188,Quality Inspection,Product A,Quality Team 5,2025-08-25T06:00:00,2025-08-25T06:45:00,45,2,1st,110,[],False,False,False,567.5,baseline,-7,0,True
Product B_94,Production,Product B,Mechanic Team 1,2025-08-25T06:00:00,2025-08-25T07:00:00,60,2,1st,111,[],False,False,False,707.25,baseline,-7,0,True
Product C_QI_168,Quality Inspection,Product C,Quality Team 1,2025-08-25T06:00:00,2025-08-25T06:45:00,45,2,1st,112,[],False,False,False,780.25,baseline,-7,0,True
Product D_40,Production,Product D,Mechanic Team 3,2025-08-25T06:00:00,2025-08-25T08:00:00,120,4,1st,113,[],False,False,False,821.5,baseline,-7,0,True
Product D_34,Production,Product D,Mechanic Team 5,2025-08-25T06:00:00,2025-08-25T07:00:00,60,2,1st,114,[],False,False,False,826.75,baseline,-7,0,True
Product D_39,Production,Product D,Mechanic Team 5,2025-08-25T06:00:00,2025-08-25T06:40:00,40,1,1st,115,[],False,False,False,827.75,baseline,-7,0,True
Product D_49,Production,Product D,Mechanic Team 5,2025-08-25T06:00:00,2025-08-25T06:20:00,20,1,1st,116,[],False,False,False,827.75,baseline,-7,0,True
Product D_52,Production,Product D,Mechanic Team 1,2025-08-25T06:00:00,2025-08-25T07:30:00,90,3,1st,117,[],False,False,False,870.75,baseline,-7,0,True
Product D_61,Production,Product D,Mechanic Team 1,2025-08-25T06:40:00,2025-08-25T07:20:00,40,1,1st,118,[],False,False,False,863.8333333333334,baseline,-7,0,True
Product C_79,Production,Product C,Mechanic Team 3,2025-08-25T06:45:00,2025-08-25T07:25:00,40,1,1st,119,[],False,False,False,781.5,baseline,-7,0,True
Product D_QI_152,Quality Inspection,Product D,Quality Team 1,2025-08-25T07:30:00,2025-08-25T08:15:00,45,2,1st,120,[],False,False,False,900.5,baseline,-7,0,True
Product B_90,Production,Product B,Mechanic Team 3,2025-08-25T08:00:00,2025-08-25T09:00:00,60,2,1st,121,[],False,False,False,704.5,baseline,-7,0,True
Product D_50,Production,Product D,Mechanic Team 3,2025-08-25T08:00:00,2025-08-25T09:00:00,60,2,1st,122,[],False,False,False,819.5,baseline,-7,0,True
Product D_QI_140,Quality Inspection,Product D,Quality Team 3,2025-08-25T08:00:00,2025-08-25T08:45:00,45,2,1st,123,[],False,False,False,840.25,baseline,-7,0,True
Product A_90,Production,Product A,Mechanic Team 3,2025-08-25T09:00:00,2025-08-25T10:00:00,60,2,1st,124,[],False,False,False,559.5,baseline,-7,0,True
Product B_QI_190,Quality Inspection,Product B,Quality Team 3,2025-08-25T09:00:00,2025-08-25T09:45:00,45,1,1st,125,[],False,False,False,705.75,baseline,-7,0,True
Product D_QI_150,Quality Inspection,Product D,Quality Team 3,2025-08-25T09:00:00,2025-08-25T09:45:00,45,1,1st,126,[],False,False,False,839.25,baseline,-7,0,True
Product A_QI_190,Quality Inspection,Product A,Quality Team 3,2025-08-25T10:00:00,2025-08-25T10:45:00,45,1,1st,127,[],False,False,False,560.75,baseline,-7,0,True
Product D_68,Production,Product D,Mechanic Team 1,2025-08-25T14:00:00,2025-08-25T15:30:00,90,3,1st,128,[],False,False,False,897.5,baseline,-7,0,True
Product B_86,Production,Product B,Mechanic Team 2,2025-08-25T14:30:00,2025-08-25T15:30:00,60,2,2nd,129,[],False,False,False,693.5,baseline,-7,0,True
Product D_48,Production,Product D,Mechanic Team 2,2025-08-25T14:30:00,2025-08-25T16:30:00,120,3,2nd,130,[],False,False,False,831.5,baseline,-7,0,True
Product D_38,Production,Product D,Mechanic Team 2,2025-08-25T14:30:00,2025-08-25T15:30:00,60,2,2nd,131,[],False,False,False,831.5,baseline,-7,0,True
Product D_51,Production,Product D,Mechanic Team 6,2025-08-25T14:30:00,2025-08-25T15:00:00,30,1,2nd,132,[],False,False,False,856.0,baseline,-7,0,True
Product D_64,Production,Product D,Mechanic Team 2,2025-08-25T14:30:00,2025-08-25T16:30:00,120,3,2nd,133,[],False,False,False,858.5,baseline,-7,0,True
Product D_62,Production,Product D,Mechanic Team 6,2025-08-25T14:30:00,2025-08-25T15:30:00,60,2,2nd,134,[],False,False,False,862.25,baseline,-7,0,True
Product D_66,Production,Product D,Mechanic Team 6,2025-08-25T14:30:00,2025-08-25T15:30:00,60,2,2nd,135,[],False,False,False,884.75,baseline,-7,0,True
Product A_86,Production,Product A,Mechanic Team 2,2025-08-25T15:30:00,2025-08-25T16:30:00,60,2,2nd,136,[],False,False,False,548.5,baseline,-7,0,True
Product B_98,Production,Product B,Mechanic Team 2,2025-08-25T15:30:00,2025-08-25T16:30:00,60,2,2nd,137,[],False,False,False,702.25,baseline,-7,0,True
Product D_QI_138,Quality Inspection,Product D,Quality Team 2,2025-08-25T15:30:00,2025-08-25T16:15:00,45,1,2nd,138,[],False,False,False,862.25,baseline,-7,0,True
Product D_QI_162,Quality Inspection,Product D,Quality Team 6,2025-08-25T15:30:00,2025-08-25T16:15:00,45,1,2nd,139,[],False,False,False,892.5,baseline,-7,0,True
Product A_98,Production,Product A,Mechanic Team 2,2025-08-25T16:30:00,2025-08-25T17:30:00,60,2,2nd,140,[],False,False,False,557.25,baseline,-7,0,True
Product B_QI_198,Quality Inspection,Product B,Quality Team 2,2025-08-25T16:30:00,2025-08-25T17:15:00,45,1,2nd,141,[],False,False,False,703.5,baseline,-7,0,True
Product D_QI_148,Quality Inspection,Product D,Quality Team 2,2025-08-25T16:30:00,2025-08-25T17:15:00,45,2,2nd,142,[],False,False,False,861.25,baseline,-7,0,True
Product D_59,Production,Product D,Mechanic Team 6,2025-08-25T17:15:00,2025-08-25T17:45:00,30,1,2nd,143,[],False,False,False,862.0,baseline,-7,0,True
Product D_QI_164,Quality Inspection,Product D,Quality Team 2,2025-08-25T17:15:00,2025-08-25T18:00:00,45,2,2nd,144,[],False,False,False,885.5,baseline,-7,0,True
Product A_QI_198,Quality Inspection,Product A,Quality Team 2,2025-08-25T17:30:00,2025-08-25T18:15:00,45,1,2nd,145,[],False,False,False,558.5,baseline,-7,0,True
Product D_71,Production,Product D,Mechanic Team 2,2025-08-25T18:00:00,2025-08-25T18:40:00,40,1,2nd,146,[],False,False,False,886.75,baseline,-7,0,True
